,months_as_customer,policy_deductable,umbrella_limit,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,injury_claim,property_claim,vehicle_claim,policy_csl_250/500,policy_csl_500/1000,insured_sex_MALE,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Rear Collision,collision_type_Side Collision,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,property_damage_YES,police_report_available_YES
20,2.230695874149874,-0.22117993892260457,1.3140721847460601,-0.8996798476499938,0.9269101890894585,1.2076446233384712,1.1512908743417392,-0.016364880682862654,-1.3377642660508993,-1.489370035478392,-0.42408663783955547,0.23754456001867352,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
936,0.04027185820973289,-0.22117993892260457,2.6507188464452622,0.6534479136612601,0.18592922376151852,-0.8254271331236013,-0.8223506245298137,-0.016364880682862654,-1.3377642660508993,-0.4041788480862375,-0.4033873681285268,0.2790867651057513,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
792,-0.2592001752195833,1.42941662020131,-0.46812336418620953,-0.8996798476499938,-0.38405613418305073,-0.38976889959601435,1.1512908743417392,-1.2437309318975538,1.369042926947773,-0.6358488768553492,0.23001028502895057,-0.1944943728869352,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
614,-0.584341240085698,1.42941662020131,-0.46812336418620953,-0.8996798476499938,-1.3957801445346614,-1.2610853666511883,-0.8223506245298137,-1.2437309318975538,-0.43549520171800854,-1.3897925669723703,-1.4073019491134175,-1.73571018161752,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
544,0.4680890488230417,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-0.24454948842015203,-0.8223506245298137,-1.2437309318975538,-0.43549520171800854,-1.489370035478392,-0.3888978793308068,0.027237146765342366,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
642,-0.48166511433850384,-0.22117993892260457,-0.46812336418620953,1.9206589734583965,0.9269101890894585,-1.5515241890029128,-0.8223506245298137,1.2110011705318287,-1.3377642660508993,-0.3391486645721009,-0.33714970505323505,0.7059329223754752,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
338,-0.6784610220206259,-1.046478218484562,-0.46812336418620953,0.49813513753013466,-1.3637184681502792,1.2076446233384712,-0.8223506245298137,-0.016364880682862654,-0.43549520171800854,0.28067027204701356,0.29417802113313946,1.6790590765402718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
191,0.4509763611985093,-0.22117993892260457,-0.46812336418620953,1.5182576898459352,-1.1214746910238371,0.9172058009867465,-0.8223506245298137,-0.016364880682862654,0.46677386261488224,-0.34930963074618476,-0.3474993399087494,0.09993600566772845,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
733,-0.4303270514649068,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,-1.2105349032026762,-1.2610853666511883,-0.8223506245298137,-1.2437309318975538,-0.43549520171800854,1.794654231985506,1.8362736146047758,1.8369194558711672,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
564,-0.16508039328465532,1.42941662020131,-0.46812336418620953,1.1511547644450937,-0.8186699696157848,0.045889333931572594,2.1381116237775157,1.2110011705318287,1.369042926947773,0.855780957500159,-0.31438050837110354,0.15809509278963732,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
361,-1.1832853069443303,-1.046478218484562,-0.46812336418620953,0.773462331580766,0.9269101890894585,0.48154756745915955,1.1512908743417392,1.2110011705318287,-0.43549520171800854,0.4127628323101035,0.4287232742548258,0.49095201104984787,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
620,2.042456310280018,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,0.3363281562832972,-0.8223506245298137,-1.2437309318975538,-1.3377642660508993,-0.6622673889079671,-0.666268093458591,-0.24849923950013628,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
738,0.21139873445505641,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,-0.9041677733074702,-0.09933007724428972,-0.8223506245298137,-1.2437309318975538,-1.3377642660508993,0.38024774055303523,1.3477708494244989,-0.26719323178932125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
272,1.1354838661798035,1.42941662020131,-0.46812336418620953,2.3442392719978296,0.9269101890894585,1.4980834456901957,2.1381116237775157,1.2110011705318287,-1.3377642660508993,0.7541712957593206,0.7764710054001075,0.6405039493633278,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
378,0.26273679732865346,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,1.0624252121626088,1.1512908743417392,1.2110011705318287,-1.3377642660508993,-0.5911406256893802,-0.5938206494699906,0.3559398445168451,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
353,2.359041031333867,-1.046478218484562,-0.46812336418620953,1.479429495813154,-2.037013672222302,1.2076446233384712,-0.8223506245298137,-1.2437309318975538,0.46677386261488224,-0.16844443284749236,1.1821766917362695,1.09850676044836,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
345,-0.9693767116376758,1.42941662020131,-0.46812336418620953,1.775935704790757,0.9269101890894585,1.0624252121626088,-0.8223506245298137,-1.2437309318975538,0.46677386261488224,0.9126823680750286,0.9379253091461311,0.5158773341020946,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1
921,-0.18219308090918768,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-0.24454948842015203,1.1512908743417392,-1.2437309318975538,1.369042926947773,-0.43262955337367226,0.6439956792495241,0.2209276779838424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
292,-1.371524870814186,1.42941662020131,-0.46812336418620953,-0.8996798476499938,0.36761205660635,0.3363281562832972,1.1512908743417392,-0.016364880682862654,-1.3377642660508993,0.6525616340184822,0.6729746568449642,-0.2973113304774526,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
987,0.30551851638998434,1.42941662020131,1.3140721847460601,-0.8996798476499938,0.9269101890894585,-0.24454948842015203,-0.8223506245298137,-1.2437309318975538,1.369042926947773,0.39650528643156935,0.4121638584860029,0.22923611900125798,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
316,0.6392159250683652,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,1.4980834456901957,1.1512908743417392,-0.016364880682862654,1.369042926947773,1.5792417490949286,1.6168613556678717,1.1971694975301699,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
890,-0.46455242671397146,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,0.9172058009867465,-0.8223506245298137,1.2110011705318287,-1.3377642660508993,0.4412135375975383,-0.5255130594235959,0.033987755091992505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
309,-0.293425550468648,1.42941662020131,-0.46812336418620953,-0.8996798476499938,-0.48736598031050393,1.2076446233384712,1.1512908743417392,1.2110011705318287,0.46677386261488224,-0.5606577271671287,-0.5627717449034476,-0.04078821406474747,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
40,-1.029271118323539,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,-1.0573513382550732,1.0624252121626088,-0.8223506245298137,1.2110011705318287,0.46677386261488224,0.13638455237502295,-0.680757582256311,-0.4852898084964795,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
66,-0.7896934915800862,-1.046478218484562,2.6507188464452622,0.6322688987342884,-2.3220063511945863,0.045889333931572594,-0.8223506245298137,-1.2437309318975538,-0.43549520171800854,1.3150566285687488,1.3477708494244989,1.28544668334021,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
870,0.5194271116966387,-1.046478218484562,-0.46812336418620953,1.0240806748832638,-1.6415863301482567,0.9172058009867465,-0.8223506245298137,-0.016364880682862654,-1.3377642660508993,1.5751773626252952,0.05199656551410399,0.8014799940757541,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
579,-1.268848745066992,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,1.6433028568660581,-0.8223506245298137,1.2110011705318287,1.369042926947773,-0.1847019787260265,2.4779509756466647,0.06099018839859305,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
754,-1.2431797136301934,-1.046478218484562,-0.46812336418620953,1.5182576898459352,-0.5728637840021893,1.3528640345143335,1.1512908743417392,1.2110011705318287,-1.3377642660508993,1.4329238361881214,-0.020450878474496368,1.0476175592166899,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
515,0.724779363191027,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,-0.58355100946365,-0.09933007724428972,-0.8223506245298137,-1.2437309318975538,1.369042926947773,-0.16844443284749236,-0.8360021050890261,-0.589145321214174,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
916,-0.11374233041105827,-1.046478218484562,-0.46812336418620953,1.5817947346268502,-1.598837428302414,-0.6802077219477389,-0.8223506245298137,-0.016364880682862654,-0.43549520171800854,-1.4080823060857213,-1.4259312918533433,-1.7938692687394289,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
412,0.40819464213717843,1.42941662020131,-0.46812336418620953,1.359415077893648,0.9269101890894585,1.4980834456901957,1.1512908743417392,1.2110011705318287,0.46677386261488224,0.8639097304394262,0.8882470618396624,0.4660266879976012,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
509,-0.6271229591470289,1.42941662020131,-0.46812336418620953,1.0523193614525592,-1.1535363674082193,0.6267669786350218,1.1512908743417392,1.2110011705318287,-1.3377642660508993,-0.23347461636162894,1.049701365585686,0.9489548221348801,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
464,-1.3372994955651214,-0.22117993892260457,-0.46812336418620953,1.3735344211782958,0.9269101890894585,-1.5515241890029128,1.1512908743417392,1.2110011705318287,0.46677386261488224,-0.09731766962890544,-0.09082839549199385,0.5506689308625221,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
875,-0.036735236100662684,-0.22117993892260457,3.0962677336783297,-0.8996798476499938,0.9269101890894585,0.045889333931572594,-0.8223506245298137,-1.2437309318975538,0.46677386261488224,-0.5911406256893802,-0.5938206494699906,-0.1031015216953641,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
360,2.153688779839478,1.42941662020131,0.42297441027992533,-0.8996798476499938,-0.5906758264379571,-1.2610853666511883,1.1512908743417392,1.2110011705318287,-0.43549520171800854,1.6849157973054005,0.1078845937338814,0.8996234535939753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
842,0.6392159250683652,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-0.6802077219477389,-0.8223506245298137,1.2110011705318287,-0.43549520171800854,-1.3146014172841498,-1.3307146511826113,-1.7383065694354625,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
570,-0.3533199571545112,-0.22117993892260457,0.8685232975129927,-0.8996798476499938,0.9269101890894585,-1.1158659554753259,1.1512908743417392,-1.2437309318975538,-0.43549520171800854,-0.7496516980050882,-0.0018215357345705608,-0.6161477545207744,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
977,0.5707651745702358,-1.046478218484562,1.3140721847460601,-0.8996798476499938,-0.8400444205387061,0.9172058009867465,1.1512908743417392,-0.016364880682862654,-0.43549520171800854,-0.5870762392197467,0.3293667796418882,0.13576615755533303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
539,0.26273679732865346,1.42941662020131,-0.46812336418620953,0.7028656151575272,-0.47667875484904326,1.0624252121626088,-0.8223506245298137,-1.2437309318975538,0.46677386261488224,1.2500264450546121,1.2815331863492072,0.5106845584662099,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
689,-1.4827573403736465,-0.22117993892260457,-0.46812336418620953,0.88994691367911,-0.36624409174728295,-0.24454948842015203,-0.8223506245298137,1.2110011705318287,1.369042926947773,-0.32492331192838353,0.863407938186428,0.44110136494535457,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
712,2.1964704989008093,-0.22117993892260457,-0.46812336418620953,2.015964540629769,-0.8364820120515526,0.19110874510743492,1.1512908743417392,-0.016364880682862654,1.369042926947773,-0.36353498338990214,0.7847507132845191,0.6498509455079203,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
121,0.05738454583426525,-1.046478218484562,1.3140721847460601,-0.8996798476499938,-0.986103168512002,-0.09933007724428972,-0.8223506245298137,1.2110011705318287,-0.43549520171800854,1.1037085321478048,1.1324984444298007,0.71112569801136,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147,0.08305357727106377,-1.046478218484562,-0.46812336418620953,1.1511547644450937,0.9269101890894585,1.3528640345143335,-0.8223506245298137,-0.016364880682862654,-0.43549520171800854,-0.5281426354100605,-0.5296529133658017,0.02567931407457695,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
260,-0.6613483343960935,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,-0.7509842083598672,0.7719863898108842,-0.8223506245298137,-1.2437309318975538,-0.43549520171800854,-1.418243272259805,-1.4362809267088577,-1.7756945540138325,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
433,-0.48166511433850384,-1.046478218484562,-0.46812336418620953,1.4970786749189637,0.9269101890894585,-0.24454948842015203,-0.8223506245298137,1.2110011705318287,1.369042926947773,0.8882960492572274,-0.29782109260228057,0.18717463635059176,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
504,-1.1832853069443303,1.42941662020131,2.2051699592121947,-0.8996798476499938,-0.9896655769991556,0.6267669786350218,0.16447012490596283,-0.016364880682862654,-1.3377642660508993,0.9411330733624633,-0.27091204197794333,-0.07609908838876356,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
805,0.776117426064624,-1.046478218484562,-0.46812336418620953,0.24751679422763687,0.9269101890894585,-0.24454948842015203,-0.8223506245298137,-1.2437309318975538,-0.43549520171800854,-0.5139172827663431,0.4784015215612947,-0.1944943728869352,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
159,-0.5415595210243671,-1.046478218484562,-0.46812336418620953,1.306467540576219,-1.4563410888162718,-0.38976889959601435,-0.8223506245298137,1.2110011705318287,-1.3377642660508993,-1.2373780743611127,-1.38039289848908,-1.7139005239468044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
489,-1.5426517470595096,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-0.8254271331236013,1.1512908743417392,-1.2437309318975538,0.46677386261488224,0.8679741169090597,0.8923869157818681,0.7713618953876228,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
859,-0.5928975838979641,1.42941662020131,-0.46812336418620953,-0.8996798476499938,-0.526552473669193,0.6267669786350218,1.1512908743417392,1.2110011705318287,1.369042926947773,0.3192819435085321,-0.587610868556682,-0.09063886016924078,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
58,-1.6111024975576391,1.42941662020131,-0.46812336418620953,1.0982072271276646,-0.7046728980268709,1.4980834456901957,-0.8223506245298137,-1.2437309318975538,-0.43549520171800854,-0.0038367808273340816,0.004388245178738041,0.7178763063380101,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
269,-0.036735236100662684,1.42941662020131,-0.46812336418620953,1.1405652569816078,-0.9718535345633877,0.3363281562832972,1.1512908743417392,1.2110011705318287,1.369042926947773,1.059000280981836,-0.21088415981596015,0.6654292724155745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
603,-1.1062782126339346,-0.22117993892260457,1.3140721847460601,0.7240446300844988,0.9269101890894585,1.0624252121626088,-0.8223506245298137,1.2110011705318287,1.369042926947773,-1.489370035478392,-1.3948823872868004,-1.7393451245626395,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
850,-1.5939898099331067,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,-1.74489617627571,1.0624252121626088,1.1512908743417392,1.2110011705318287,-1.3377642660508993,0.2644127261684794,0.27761860536431654,2.093961849847461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
790,0.21995507826732258,-1.046478218484562,-0.46812336418620953,2.061852406304874,-0.9291046327175451,-0.8254271331236013,-0.8223506245298137,1.2110011705318287,-0.43549520171800854,-1.2739575525878146,-1.399022241229006,-1.719093299582689,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1
65,0.4680890488230417,-1.046478218484562,-0.46812336418620953,0.360471540504819,0.9269101890894585,-0.8254271331236013,1.1512908743417392,1.2110011705318287,0.46677386261488224,1.2987990826902147,-0.08875846852089099,1.266752691051025,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
688,0.776117426064624,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,-1.260408622022826,1.2076446233384712,1.1512908743417392,-0.016364880682862654,1.369042926947773,-0.22128145695272833,1.0745404892389205,0.004908211531038071,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
966,-1.1490599316952654,1.42941662020131,1.7596210719791274,-0.8996798476499938,0.9269101890894585,1.3528640345143335,1.1512908743417392,-1.2437309318975538,-1.3377642660508993,-0.2111204907786445,1.0952397589499492,0.3471121259358411,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
129,-1.0121584306990068,-0.22117993892260457,2.2051699592121947,0.596970540522669,0.9269101890894585,-1.6967436001787752,1.1512908743417392,-0.016364880682862654,0.46677386261488224,-0.47936999777445793,-0.4799746660593329,-0.132700342819907,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
599,0.33974389163904906,-0.22117993892260457,1.7596210719791274,-0.8996798476499938,0.9269101890894585,0.045889333931572594,1.1512908743417392,-0.016364880682862654,1.369042926947773,-0.09122108992445514,-0.08461861457868525,0.56157375969788,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,0.2456241097041211,-0.22117993892260457,2.2051699592121947,1.4300117943168869,-0.711797715001178,1.2076446233384712,-0.8223506245298137,-1.2437309318975538,-0.43549520171800854,-1.225184914952212,-1.3741831175757715,-1.7029956951114464,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
255,2.2392522179621404,-1.046478218484562,2.6507188464452622,-0.8996798476499938,0.9269101890894585,-0.6802077219477389,1.1512908743417392,-1.2437309318975538,-0.43549520171800854,0.5103081075813084,0.5280797688677634,0.1046095037400247,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
931,-0.6527919905838273,1.42941662020131,-0.46812336418620953,-0.3313762804429214,-1.2532838050485189,0.19110874510743492,1.1512908743417392,-0.016364880682862654,-0.43549520171800854,-0.24160338930089603,-1.508728370697458,0.6114244058023733,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
780,2.3675973751461328,-0.22117993892260457,-0.46812336418620953,0.6110898838073168,-1.502652399149268,-0.24454948842015203,-0.8223506245298137,-0.016364880682862654,0.46677386261488224,0.3355394893870663,-0.5793311606722705,-0.07402197813440968,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
908,0.7333357070032931,1.42941662020131,-0.46812336418620953,0.9570137942811869,0.9269101890894585,-1.2610853666511883,-0.8223506245298137,-0.016364880682862654,-1.3377642660508993,-1.3877603737375537,-1.4052320221423147,-1.7055920829293887,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0
969,1.700202557789371,-1.046478218484562,-0.46812336418620953,1.5500262122363928,0.9269101890894585,-0.6802077219477389,-0.8223506245298137,1.2110011705318287,1.369042926947773,-1.3674384413893859,-1.260337134165114,-1.6900137560217345,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
282,0.014602826772934367,1.42941662020131,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,0.3363281562832972,-0.8223506245298137,-1.2437309318975538,-1.3377642660508993,-1.2373780743611127,-1.2520574262807025,-1.7139005239468044,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1
381,-1.3030741203160567,-1.046478218484562,-0.46812336418620953,1.3876537644629436,0.06124492671114399,1.6433028568660581,-0.8223506245298137,-0.016364880682862654,1.369042926947773,0.8354590251519914,-0.32473014322661786,0.4369471444366468,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
